instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿bal.md.0100,﻿church,﻿St. John's,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Hollywood,﻿MD,﻿MD,38.3332288241834,-76.5582752908745,,,﻿attended from Newtown,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0101,﻿church,﻿St. Joseph's,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Morganza,﻿MD,﻿MD,38.375775896159,-76.6971849883605,,,﻿attended from Newtown,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿wil.de.0016,﻿church,﻿St. Joseph's,English,,,﻿Eastern Shore of Maryland,﻿Talbot County,﻿Talbot County,,﻿Cordova,﻿MD,﻿MD,38.909875726487705,-76.0133688953308,,,,﻿1st and 4th Sunday,,﻿joh_b_carey_901,﻿Rev.,﻿John B. Carey,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0094,﻿church,﻿St. Nicholas,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Lexington Park,﻿MD,﻿MD,38.2624226941755,-76.4437699367707,,,,,,﻿jos_carbery_901,﻿Rev.,﻿Joseph Carbery,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0094,﻿church,﻿St. Joseph's,English,,,,﻿Frederick County,﻿St. Mary's County,,﻿Lexington Park,﻿MD,,38.2624226941755,-76.4437699367707,,,,﻿2d Sund.,,,﻿Rev.,﻿P. P. Kroes,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,﻿MD,38.2557474723112,-76.70021752160599,,,,,,﻿p_havermans_901,﻿Rev.,﻿P. Havermans,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,,38.2557474723112,-76.70021752160599,,,,,,,﻿Rev.,﻿M. Sanders,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,,38.2557474723112,-76.70021752160599,,,,,,,﻿Rev.,﻿J. McGerry,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0068,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Pomfret,﻿Pomfret,﻿MD,﻿MD,38.5866366574855,-77.0241449388855,,,,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,﻿MD,38.465471850445496,-77.0236036901079,,,,,,﻿wm_mcsherry_901,﻿Rev.,﻿Wm. McSherry,,,,,,,1837,﻿Baltimore,Baltimore
