instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿har.ct.0121,﻿church,﻿St. Augustine's,English,,,,,﻿New Haven County,﻿Seymour,﻿Seymour,﻿CT,,41.3919449,-73.072226,﻿har.ct.0041,,﻿attended from Birmingham,﻿Mass every Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0122,﻿church,not recorded,English,,,,,﻿Litchfield County,﻿Sharon,﻿Sharon,﻿CT,,41.879375399999994,-73.47686970000001,﻿har.ct.0059,,﻿attended from Falls Village,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0123,﻿church,not recorded,English,,,,,﻿Tolland County,﻿Stafford,﻿Stafford,﻿CT,,41.955238200000004,-72.3081149,﻿har.ct.0118,,﻿attended from Rockville,﻿once a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0124,﻿church,﻿St. John's,English,,,,,﻿Fairfield County,﻿Stamford,﻿Stamford,﻿CT,,41.051736299999995,-73.5397383,,,,,,﻿jam_oneill_001,﻿Rev.,﻿James H. O'Neill,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0125,﻿church,﻿St. Mary's,English,,,,,﻿New London County,﻿Stonington,﻿Stonington,﻿CT,,41.3477838,-71.91612070000001,﻿har.ct.0136,,﻿attended from Westerly,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0126,﻿church,not recorded,English,,,,﻿New Haven Co.,﻿Fairfield County,﻿Stratford,﻿Stratford,﻿CT,,41.184541499999995,-73.1331651,﻿har.ct.0040,,﻿attended from E. Bridgeport,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0127,﻿church,﻿St. Thomas's,English,,,,,﻿Hartford County,﻿Southington,﻿Southington,﻿CT,,41.5958907,-72.8821291,﻿har.ct.0047,,﻿attended from Cheshire,﻿every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0128,﻿church,﻿St. Paul's,English,,,,,﻿Hartford County,﻿Tariffville,﻿Tariffville,﻿CT,,41.908708700000005,-72.76009509999999,﻿har.ct.0052,,﻿attended from Collinsville,﻿Mass every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0129,﻿church,not recorded,English,,,,,﻿Litchfield County,﻿Terryville,﻿Terryville,﻿CT,,41.6781533,-73.01093929999999,﻿har.ct.0133,,﻿attended from Waterbury,﻿Mass every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0130,﻿church,﻿St. Patrick's,English,,,,,﻿Hartford County,﻿Thompsonville,﻿Thompsonville,﻿CT,,41.9911766,-72.59788809999999,,,,,,﻿ber_tully_001,﻿Rev.,﻿Bernard Tully,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0132,﻿church,﻿The Most Holy Trinity,English,,,,,﻿New Haven County,﻿Wallingford,﻿Wallingford,﻿CT,,41.455541100000005,-72.81918509999998,﻿har.ct.0086,,﻿attended from Meriden,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0133,﻿church,﻿Immaculate Conception,English,,,,,﻿New Haven County,﻿Waterbury,﻿Waterbury,﻿CT,,41.558152500000006,-73.0514965,,,,,,﻿tho_f_hendricken_001,﻿Rev.,﻿Thomas F. Hendricken,,﻿Pastor,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0133,﻿church,﻿Immaculate Conception,English,,,,,﻿New Haven County,﻿Waterbury,﻿Waterbury,﻿CT,,41.558152500000006,-73.0514965,,,,,,﻿jam_f_campbell_001,﻿Rev.,﻿James F. Campbell,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0133,﻿church,﻿Immaculate Conception,English,,,,,﻿New Haven County,﻿Waterbury,﻿Waterbury,﻿CT,,41.558152500000006,-73.0514965,,,,,,﻿mic_rodden_001,﻿Rev.,﻿Michael B. Roddan,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0134,﻿church,not recorded,English,,,,,﻿Litchfield County,﻿Watertown,﻿Watertown,﻿CT,,41.6062042,-73.11833969999999,﻿har.ct.0133,,﻿attended from Waterbury,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0136,﻿church,﻿St. Michael's,English,,,,﻿New London Co.,﻿Washington County,﻿Westerly,﻿Westerly,﻿RI,,41.356064,-71.8115705,,,,,,﻿pat_sherry_001,﻿Rev.,﻿P. Sherry,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0139,﻿church,﻿Assumption,English,,,,,﻿Fairfield County,﻿Westport,﻿Westport,﻿CT,,41.1363191,-73.3652,﻿har.ct.0107,,﻿attended from Norwalk,﻿twice a month,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0148_02,﻿church,﻿St. Joseph's,English,,﻿St. Joseph's Convent,,,﻿Litchfield County,﻿Winsted,﻿Winsted,﻿CT,,41.9213905,-73.0646739,,,,,,﻿phi_sheridan_001,﻿Rev.,﻿Philip Sheridan,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0142,﻿church,﻿St. Mary's,English,,,,,﻿Hartford County,﻿Windsor Locks,﻿Windsor Locks,﻿CT,,41.9301847,-72.6295369,,,,,,﻿jam_smyth_001,﻿Rev.,﻿James Smyth,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0143,﻿church,﻿St. Joseph's,English,,,,,﻿Windham County,﻿Willimantic,﻿Willimantic,﻿CT,,41.7132928,-72.2071266,,,,,,﻿flo_de-bruycker_001,﻿Rev.,﻿Florimond de Bruycker,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0144,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Litchfield County,﻿Walcotville,﻿Torrington,﻿CT,,41.8003049,-73.1211715,﻿har.ct.0140,,﻿attended from Winsted,,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0145,﻿church,not recorded,English,,,,﻿New Haven Co.,﻿Litchfield County,﻿Woodbury,﻿Woodbury,﻿CT,,41.544540399999995,-73.2090025,﻿har.ct.0133,,﻿attended from Waterbury,﻿every second Sunday,,,,,,,,,,,1864,﻿Hartford,Hartford
﻿har.ct.0150,"﻿convent, academy",﻿St. Francis Xavier's Convent and Academy of the Sisters of Mercy,English,,,,,,﻿Providence,﻿Providence,﻿RI,,41.81885161,-71.41526821,,,,,,,﻿Sister,﻿M. Angela Fitzgerald,,﻿Superior,,﻿religious,﻿27 religious,,1864,﻿Hartford,Hartford
﻿har.ct.0150,"﻿convent, academy",﻿St. Francis Xavier's Convent and Academy of the Sisters of Mercy,English,,,,,,﻿Providence,﻿Providence,﻿RI,,41.81885161,-71.41526821,,,,,,,,,,,,﻿pupil,﻿80 pupils,,1864,﻿Hartford,Hartford
﻿har.ct.0158,"﻿convent, academy",﻿Convent and Academy of the Sisters of Mercy,English,,,,,,﻿Hartford,﻿Hartford,﻿CT,,41.76926487,-72.67881191,,,,,,,﻿Sister,﻿Pauline Maher,,﻿Superior,,﻿religious,﻿13 religious,,1864,﻿Hartford,Hartford
﻿har.ct.0158,"﻿convent, academy",﻿Convent and Academy of the Sisters of Mercy,English,,,,,,﻿Hartford,﻿Hartford,﻿CT,,41.76926487,-72.67881191,,,,,,,,,,,,﻿pupil,﻿50 pupils,,1864,﻿Hartford,Hartford
﻿har.ct.0162,"﻿convent, academy",﻿Convent and Academy of the Sisters of Mercy,English,,,,,,﻿New Haven,﻿New Haven,﻿CT,,41.30808494,-72.93673912,,,,,,,﻿Sister,﻿M. Stanislaus Spain,,﻿Superior,,﻿religious,﻿13 religious,,1864,﻿Hartford,Hartford
﻿har.ct.0162,"﻿convent, academy",﻿Convent and Academy of the Sisters of Mercy,English,,,,,,﻿New Haven,﻿New Haven,﻿CT,,41.30808494,-72.93673912,,,,,,,,,,,,﻿pupil,﻿50 pupils,,1864,﻿Hartford,Hartford
﻿har.ct.0152,﻿convent,﻿Convent of the Sisters of Mercy,English,,,,,,﻿Newport,﻿Newport,﻿RI,,41.4901024,-71.31282850000001,,,,,,,﻿Sister,﻿M. Patricia Whelan,,﻿Superior,,﻿religious,﻿6 religious,,1864,﻿Hartford,Hartford
﻿har.ct.0154,﻿convent,﻿Convent of the Sisters of Mercy,English,,,,,,﻿Pawtucket,﻿Pawtucket,﻿RI,,41.87668894,-71.40205876,,,,,,,﻿Sister,﻿M. Camilla Purcell,,﻿Superior,,﻿religious,﻿6 religious,,1864,﻿Hartford,Hartford
﻿har.ct.0157,﻿asylum,﻿St. Aloysius' Orphan Asylum,English,,,,,,﻿Providence,﻿Providence,﻿RI,,41.8014224,-71.41339999,,,,,,,﻿Sister,﻿M. Paula Lombard,,﻿Superior,,﻿boy,﻿102 boys,,1864,﻿Hartford,Hartford
﻿har.ct.0157,﻿asylum,﻿St. Aloysius' Orphan Asylum,English,,,,,,﻿Providence,﻿Providence,﻿RI,,41.8014224,-71.41339999,,,,,,,,,,,,﻿girl,﻿100 girls,,1864,﻿Hartford,Hartford
﻿har.ct.0157,﻿asylum,﻿Female Orphan Asylum,English,,,,,,﻿Hartford,﻿Hartford,﻿CT,,41.8014224,-71.41339999,,,,,,,,,,,,﻿orphan,"﻿orphans, 50",﻿directed by Sisters of Mercy,1864,﻿Hartford,Hartford
﻿har.ct.0157,﻿asylum,﻿Female Orphan Asylum,English,,,,,,﻿New Haven,﻿Hartford,﻿CT,,41.8014224,-71.41339999,,,,,,,,,,,,﻿orphan,"﻿orphans, 60",﻿directed by Sisters of Mercy,1864,﻿Hartford,Hartford
﻿har.ct.0001_02,﻿school,not recorded,English,,﻿Cathedral,,,,﻿Providence,﻿Providence,﻿RI,,41.8193105,-71.41658309999998,,,,,,,,,,,,﻿boy,"﻿boys, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0001_02,﻿school,not recorded,English,,﻿Cathedral,,,,﻿Providence,﻿Providence,﻿RI,,41.8193105,-71.41658309999998,,,,,,,,,,,,﻿girl,"﻿girls, 400",,1864,﻿Hartford,Hartford
﻿har.ct.0001_02,﻿school,not recorded,English,,﻿Cathedral,,,,﻿Providence,﻿Providence,﻿RI,,41.8193105,-71.41658309999998,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 1000",,1864,﻿Hartford,Hartford
﻿har.ct.0005_02,﻿school,not recorded,English,,﻿Immaculate Conception,,,,﻿Providence,﻿Providence,﻿RI,,41.751996000000005,-71.47536,,,,,,,,,,,,﻿boy,"﻿boys, 150",,1864,﻿Hartford,Hartford
﻿har.ct.0005_02,﻿school,not recorded,English,,﻿Immaculate Conception,,,,﻿Providence,﻿Providence,﻿RI,,41.751996000000005,-71.47536,,,,,,,,,,,,﻿girl,"﻿girls, 200",,1864,﻿Hartford,Hartford
﻿har.ct.0005_02,﻿school,not recorded,English,,﻿Immaculate Conception,,,,﻿Providence,﻿Providence,﻿RI,,41.751996000000005,-71.47536,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 500",,1864,﻿Hartford,Hartford
﻿har.ct.0002_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿Providence,﻿Providence,﻿RI,,41.83575689,-71.4171872,,,,,,,,,,,,﻿boy,"﻿boys, 40",,1864,﻿Hartford,Hartford
﻿har.ct.0002_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿Providence,﻿Providence,﻿RI,,41.83575689,-71.4171872,,,,,,,,,,,,﻿girl,"﻿girls, 180",,1864,﻿Hartford,Hartford
﻿har.ct.0002_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿Providence,﻿Providence,﻿RI,,41.83575689,-71.4171872,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0026_02,﻿school,not recorded,English,,,,,,﻿Pawtucket,﻿Pawtucket,﻿RI,,41.872245299999996,-71.38935749999999,,,,,,,,,,,,﻿boy,"﻿boys, 100",,1864,﻿Hartford,Hartford
﻿har.ct.0026_02,﻿school,not recorded,English,,,,,,﻿Pawtucket,﻿Pawtucket,﻿RI,,41.872245299999996,-71.38935749999999,,,,,,,,,,,,﻿girl,"﻿girls, 200",,1864,﻿Hartford,Hartford
﻿har.ct.0026_02,﻿school,not recorded,English,,,,,,﻿Pawtucket,﻿Pawtucket,﻿RI,,41.872245299999996,-71.38935749999999,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 400",,1864,﻿Hartford,Hartford
﻿har.ct.0035_02,﻿school,not recorded,English,,,,,,﻿Woonsocket,﻿Woonsocket,﻿RI,,42.008153799999995,-71.5139505,,,,,,,,,,,,﻿boy,"﻿boys, 120",,1864,﻿Hartford,Hartford
﻿har.ct.0035_02,﻿school,not recorded,English,,,,,,﻿Woonsocket,﻿Woonsocket,﻿RI,,42.008153799999995,-71.5139505,,,,,,,,,,,,﻿girl,"﻿girls, 150",,1864,﻿Hartford,Hartford
﻿har.ct.0035_02,﻿school,not recorded,English,,,,,,﻿Woonsocket,﻿Woonsocket,﻿RI,,42.008153799999995,-71.5139505,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 250",,1864,﻿Hartford,Hartford
﻿har.ct.0025_02,﻿school,not recorded,English,,,,,,﻿Newport,﻿Newport,﻿RI,,41.4838365,-71.3123959,,,,,,,,,,,,﻿boy,"﻿boys, 130",,1864,﻿Hartford,Hartford
﻿har.ct.0025_02,﻿school,not recorded,English,,,,,,﻿Newport,﻿Newport,﻿RI,,41.4838365,-71.3123959,,,,,,,,,,,,﻿girl,"﻿girls, 120",,1864,﻿Hartford,Hartford
﻿har.ct.0025_02,﻿school,not recorded,English,,,,,,﻿Newport,﻿Newport,﻿RI,,41.4838365,-71.3123959,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0097_02,﻿school,not recorded,English,,﻿St. Mary's,,,,﻿New-Haven,﻿New Haven,﻿CT,,41.31192070000001,-72.92382370000001,,,,,,,,,,,,﻿boy,"﻿boys, 250",,1864,﻿Hartford,Hartford
﻿har.ct.0097_02,﻿school,not recorded,English,,﻿St. Mary's,,,,﻿New-Haven,﻿New Haven,﻿CT,,41.31192070000001,-72.92382370000001,,,,,,,,,,,,﻿girl,"﻿girls, 330",,1864,﻿Hartford,Hartford
﻿har.ct.0097_02,﻿school,not recorded,English,,﻿St. Mary's,,,,﻿New-Haven,﻿New Haven,﻿CT,,41.31192070000001,-72.92382370000001,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 600",,1864,﻿Hartford,Hartford
﻿har.ct.0098_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿New-Haven,﻿New Haven,﻿CT,,41.2967151,-72.94313079999999,,,,,,,,,,,,﻿boy,"﻿boys, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0098_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿New-Haven,﻿New Haven,﻿CT,,41.2967151,-72.94313079999999,,,,,,,,,,,,﻿girl,"﻿girls, 400",,1864,﻿Hartford,Hartford
﻿har.ct.0098_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿New-Haven,﻿New Haven,﻿CT,,41.2967151,-72.94313079999999,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 500",,1864,﻿Hartford,Hartford
﻿har.ct.0076_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿Hartford,﻿Hartford,﻿CT,,41.782096,-72.6828563,,,,,,,,,,,,﻿boy,"﻿boys, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0076_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿Hartford,﻿Hartford,﻿CT,,41.782096,-72.6828563,,,,,,,,,,,,﻿girl,"﻿girls, 350",,1864,﻿Hartford,Hartford
﻿har.ct.0076_02,﻿school,not recorded,English,,﻿St. Patrick's,,,,﻿Hartford,﻿Hartford,﻿CT,,41.782096,-72.6828563,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-schol, 800",,1864,﻿Hartford,Hartford
﻿har.ct.0077_02,﻿school,not recorded,English,,﻿St. Peter's,,,,﻿Hartford,﻿Hartford,﻿CT,,41.7573218,-72.6742811,,,,,,,,,,,,﻿boy,"﻿boys, 150",,1864,﻿Hartford,Hartford
﻿har.ct.0077_02,﻿school,not recorded,English,,﻿St. Peter's,,,,﻿Hartford,﻿Hartford,﻿CT,,41.7573218,-72.6742811,,,,,,,,,,,,﻿girl,"﻿girls, 180",,1864,﻿Hartford,Hartford
﻿har.ct.0077_02,﻿school,not recorded,English,,﻿St. Peter's,,,,﻿Hartford,﻿Hartford,﻿CT,,41.7573218,-72.6742811,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 400",,1864,﻿Hartford,Hartford
﻿har.ct.0133_02,﻿school,not recorded,English,,,,,,﻿Waterbury,﻿Waterbury,﻿CT,,41.558152500000006,-73.0514965,,,,,,,,,,,,﻿boy,"﻿boys, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0133_02,﻿school,not recorded,English,,,,,,﻿Waterbury,﻿Waterbury,﻿CT,,41.558152500000006,-73.0514965,,,,,,,,,,,,﻿girl,"﻿girls, 450",,1864,﻿Hartford,Hartford
﻿har.ct.0133_02,﻿school,not recorded,English,,,,,,﻿Waterbury,﻿Waterbury,﻿CT,,41.558152500000006,-73.0514965,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 800",,1864,﻿Hartford,Hartford
﻿har.ct.0093_02,﻿school,not recorded,English,,,,,,﻿New-Britain,﻿New Britain,﻿CT,,41.66977803,-72.7854653,,,,,,,,,,,,﻿boy,"﻿boys, 100",,1864,﻿Hartford,Hartford
﻿har.ct.0093_02,﻿school,not recorded,English,,,,,,﻿New-Britain,﻿New Britain,﻿CT,,41.66977803,-72.7854653,,,,,,,,,,,,﻿girl,"﻿girls, 120",,1864,﻿Hartford,Hartford
﻿har.ct.0093_02,﻿school,not recorded,English,,,,,,﻿New-Britain,﻿New Britain,﻿CT,,41.66977803,-72.7854653,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 300",,1864,﻿Hartford,Hartford
﻿har.ct.0132_02,﻿school,not recorded,English,,,,,,﻿Wallingford,﻿Wallingford,﻿CT,,41.46252113,-72.82095100000001,,,,,,,,,,,,﻿boy,"﻿boys, 60",,1864,﻿Hartford,Hartford
﻿har.ct.0132_02,﻿school,not recorded,English,,,,,,﻿Wallingford,﻿Wallingford,﻿CT,,41.46252113,-72.82095100000001,,,,,,,,,,,,﻿girl,"﻿girls, 60",,1864,﻿Hartford,Hartford
﻿har.ct.0132_02,﻿school,not recorded,English,,,,,,﻿Wallingford,﻿Wallingford,﻿CT,,41.46252113,-72.82095100000001,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 120",,1864,﻿Hartford,Hartford
﻿har.ct.0086_02,﻿school,not recorded,English,,,,,,﻿Meriden,﻿Meriden,﻿CT,,41.5349562,-72.7930366,,,,,,,,,,,,﻿boy,"﻿boys, 60",,1864,﻿Hartford,Hartford
﻿har.ct.0086_02,﻿school,not recorded,English,,,,,,﻿Meriden,﻿Meriden,﻿CT,,41.5349562,-72.7930366,,,,,,,,,,,,﻿girl,"﻿girls, 70",,1864,﻿Hartford,Hartford
﻿har.ct.0086_02,﻿school,not recorded,English,,,,,,﻿Meriden,﻿Meriden,﻿CT,,41.5349562,-72.7930366,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 200",,1864,﻿Hartford,Hartford
﻿har.ct.0087_02,﻿school,not recorded,English,,,,,,﻿Middletown,﻿Middletown,﻿CT,,41.567417,-72.6528917,,,,,,,,,,,,﻿boy,"﻿boys, 120",,1864,﻿Hartford,Hartford
﻿har.ct.0087_02,﻿school,not recorded,English,,,,,,﻿Middletown,﻿Middletown,﻿CT,,41.567417,-72.6528917,,,,,,,,,,,,﻿girl,"﻿girls, 100",,1864,﻿Hartford,Hartford
﻿har.ct.0087_02,﻿school,not recorded,English,,,,,,﻿Middletown,﻿Middletown,﻿CT,,41.567417,-72.6528917,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 350",,1864,﻿Hartford,Hartford
﻿har.ct.0087_02,﻿school,not recorded,English,,,,,,﻿Portland,﻿Middletown,﻿CT,,41.567417,-72.6528917,,,,,,,,,,,,﻿boy,"﻿boys, 40",,1864,﻿Hartford,Hartford
﻿har.ct.0087_02,﻿school,not recorded,English,,,,,,﻿Portland,﻿Middletown,﻿CT,,41.567417,-72.6528917,,,,,,,,,,,,﻿girl,"﻿girls, 60",,1864,﻿Hartford,Hartford
﻿har.ct.0124_02,﻿school,not recorded,English,,,,,,﻿Stamford,﻿Stamford,﻿CT,,41.0517121,-73.54017490000001,,,,,,,,,,,,﻿boy,"﻿boys, 60",,1864,﻿Hartford,Hartford
﻿har.ct.0124_02,﻿school,not recorded,English,,,,,,﻿Stamford,﻿Stamford,﻿CT,,41.0517121,-73.54017490000001,,,,,,,,,,,,﻿girl,"﻿girls, 70",,1864,﻿Hartford,Hartford
﻿har.ct.0124_02,﻿school,not recorded,English,,,,,,﻿Stamford,﻿Stamford,﻿CT,,41.0517121,-73.54017490000001,,,,,,,,,,,,﻿Sunday-school students,"﻿Sunday-school, 175",,1864,﻿Hartford,Hartford
