instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0062,﻿church,﻿St. Mary's,English,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Lafayette,﻿Lafayette,﻿IN,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Joseph A. Winters,,﻿Assistant,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0063,﻿church,﻿St. Boniface's,﻿German,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Lafayette,﻿Lafayette,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿ven_arnold_002,﻿Rev.,﻿Venantius Arnold,﻿O.S.F.,﻿Superior,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0063,﻿church,﻿St. Boniface's,﻿German,,,,﻿Tippecanoe County,﻿Tippecanoe County,﻿Lafayette,﻿Lafayette,﻿IN,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿Wm. Gansepohl,﻿O.S.F.,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0064,﻿church,﻿St. Rose of Lima's,English,,,,﻿Montgomery County,﻿Montgomery County,﻿Ladoga,﻿Ladoga,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0030,﻿attended from Crawfordsville,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0065,﻿church,﻿St. Charles Borromeo's,English,,,,﻿Boone County,﻿Boone County,﻿Lebanon,﻿Lebanon,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0066,﻿church,not recorded,English,﻿no church,,,﻿Noble County,﻿Noble County,﻿Lawrence,,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0007,﻿attended from Avilla,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0067,﻿church,﻿St. Martin's,English,,,,﻿Stark County,﻿LaPorte County,﻿Lacroix,﻿La Crosse,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0086,﻿attended from Michigan City,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0069,﻿church,﻿Nativity B.V.,English,,,,﻿Laporte County,﻿LaPorte County,﻿Laporte,﻿La Porte,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿fra_lawler_001,﻿Rev.,﻿Francis Lawler,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0070,﻿church,﻿St. Joseph's,English,,,,﻿Laporte County,﻿LaPorte County,﻿Laporte,﻿La Porte,﻿IN,,﻿#REF!,﻿#REF!,,,,,,﻿Rev.,﻿-,,﻿Pastor,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0071,﻿church,﻿St. Leo's,English,,,,﻿Allen County,﻿Allen County,﻿Leo,﻿Leo—Cedarville,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿the_v_poel_001,﻿Rev.,﻿Theodore Van de Poel,,,,,,,1867,﻿FortWayne,FortWayne
